feature1,feature2,v1,v2,vC,main_effect_cross_predictability,main_effect_cov,pure_interactions
residual_sugar,free_sulfur_dioxide,0.0266694206286189,0.03059447410477251,0.0,-0.014370345637398816,0.017139056892480745,0.008993463216796402
residual_sugar,total_sulfur_dioxide,0.0266694206286189,0.050146981203693375,0.0,-0.006527085058076896,0.0020717528557133865,0.012968588574840378
residual_sugar,density,0.0266694206286189,0.11385247149975844,0.0,-0.1248296155278728,0.14683945013953567,0.021013848740768934
residual_sugar,pH,0.0266694206286189,-0.0048712373915961735,0.0,-0.0033267207783383296,-0.00030677967584767435,0.008911474759573757
residual_sugar,sulphates,0.0266694206286189,0.02170419344840294,0.0,-0.0004342643501587431,-0.0010082280269732718,0.016501389748672535
residual_sugar,fixed_acidity,0.021078919096545735,0.016038032406932856,0.0,0.002037645873232512,0.0035841780858920863,0.004749280107036081
residual_sugar,volatile_acidity,0.021078919096545735,0.09382828680482923,0.0,-0.0093596648817905,0.038328506957245344,0.016579470545270748
residual_sugar,citric_acid,0.021078919096545735,0.06210090947984075,0.0,-0.002497073814371956,0.005596223771722315,0.011833999502627524
residual_sugar,chlorides,0.021078919096545735,0.10574341870887549,0.0,-0.013422305796876328,0.022143772727417237,0.009307040939460252
residual_sugar,free_sulfur_dioxide,0.021078919096545735,0.038741827481008975,0.0,-0.004339610383061264,0.009223037087183552,0.01635398736127101
residual_sugar,total_sulfur_dioxide,0.021078919096545735,0.058375408040478305,0.0,-0.0023314063904130737,0.00031142125227275925,-0.0005715557043813121
residual_sugar,density,0.021078919096545735,0.1356881210005832,0.0,-0.08790856168391845,0.11741801207244439,0.015439340908403801
residual_sugar,pH,0.021078919096545735,0.0016851002821111059,0.0,-0.004049950819178697,-0.001414862686514883,0.003281380138511969
residual_sugar,sulphates,0.021078919096545735,0.014862020299818325,0.0,-0.0016178604630230858,-0.0032735297179827725,0.02813868520006506
residual_sugar,fixed_acidity,0.019117556417031816,0.012262877668724274,0.0,-0.0006937270251907155,0.0018720425172622248,0.008070155662248663
residual_sugar,volatile_acidity,0.019117556417031816,0.06349099259972316,0.0,-0.026280817886782305,0.04194172863355165,0.0065624238011056804
residual_sugar,citric_acid,0.019117556417031816,0.0812154062246803,0.0,-0.00747573523235846,0.007548733783134367,-0.0029197907566418987
residual_sugar,chlorides,0.019117556417031816,0.0667322876229766,0.0,-0.017466957231356724,0.025802554352163592,0.011522257132437307
residual_sugar,free_sulfur_dioxide,0.019117556417031816,0.037342739003550875,0.0,-0.003769121027527368,0.014750989916825875,0.005209547532005027
residual_sugar,total_sulfur_dioxide,0.019117556417031816,0.03459096138736719,0.0,-1.1373908937039154e-05,-0.0016618091907925135,0.008759667024981418
residual_sugar,density,0.019117556417031816,0.12181697183713865,0.0,-0.09608944271253839,0.14048898961102768,0.019180632459581768
residual_sugar,pH,0.019117556417031816,0.006636185197759303,0.0,-0.00027578573555686907,0.00033142801144125456,0.0023334048647031093
residual_sugar,sulphates,0.019117556417031816,0.03461877391147452,0.0,0.0022820187587602966,-0.004218686348602482,0.005149226826309352
residual_sugar,fixed_acidity,0.025433344878256766,0.021158010809577216,0.0,0.003231417353165403,0.004666194959884741,0.02093461292857826
residual_sugar,volatile_acidity,0.025433344878256766,0.05715498556201542,0.0,-0.016790460838846086,0.03573013456559186,0.0029869915115228185
residual_sugar,citric_acid,0.025433344878256766,0.056499233345155976,0.0,-0.0016745291373419316,-0.0003180491821662575,0.022849622481478815
residual_sugar,chlorides,0.025433344878256766,0.1132879413894028,0.0,-0.0120041678607895,0.030608142892578346,0.01715914212373947
residual_sugar,free_sulfur_dioxide,0.025433344878256766,0.03393843093651007,0.0,-0.013187400358038996,0.012112021641468669,0.005116154877358162
residual_sugar,total_sulfur_dioxide,0.025433344878256766,0.028247174616143258,0.0,-0.0038017854040725864,0.002267402364918612,0.012413772889155787
residual_sugar,density,0.025433344878256766,0.1149985689089661,0.0,-0.0861789647879162,0.12598302544969406,0.00805451740433069
residual_sugar,pH,0.025433344878256766,0.0017926091271178207,0.0,-0.0049871443070019835,0.0008650413168487211,0.0017365798325783628
residual_sugar,sulphates,0.025433344878256766,0.025033331666965974,0.0,0.0027773983673424507,-0.0031069171889321527,0.014824224151862643
residual_sugar,fixed_acidity,0.03186228778880502,0.020487962804154436,0.0,0.004733650790636368,0.0019229914597541139,0.006818299127116305
residual_sugar,volatile_acidity,0.03186228778880502,0.08387830291027597,0.0,-0.022002779047210205,0.03734771220884803,0.02683054765237066
residual_sugar,citric_acid,0.03186228778880502,0.05420627435494754,0.0,-0.008685378676676089,0.008649812710866197,0.010663580590690657
residual_sugar,chlorides,0.03186228778880502,0.11772826568968393,0.0,-0.014205667496918336,0.026773822447574116,0.008159187400709552
residual_sugar,free_sulfur_dioxide,0.03186228778880502,0.04119374280470782,0.0,-0.006384962194175945,0.011330074091225478,0.011424822331688844
residual_sugar,total_sulfur_dioxide,0.03186228778880502,0.05845744366595411,0.0,0.00011472526209654524,0.0022901272552124036,0.011134557992988939
residual_sugar,density,0.03186228778880502,0.14770618577692562,0.0,-0.05739537257621133,0.11145450547449669,0.02160075244011275
residual_sugar,pH,0.03186228778880502,0.006499932521347957,0.0,0.0038627488067470486,-0.0005239071116035882,0.011359727884094046
residual_sugar,sulphates,0.03186228778880502,0.026909239754238347,0.0,0.0008828395115350012,-0.0014958867728191141,0.017852913031315833
residual_sugar,fixed_acidity,0.008366821681544918,0.02326488213152042,0.0,0.0064636481023317375,0.001640949629240731,0.014733148066811206
residual_sugar,volatile_acidity,0.008366821681544918,0.0677092785203934,0.0,-0.019076668957011475,0.039269678284381035,0.019480080269960107
residual_sugar,citric_acid,0.008366821681544918,0.056334233616437586,0.0,-0.003102528283866858,0.007670747540072205,0.013332166073052492
residual_sugar,chlorides,0.008366821681544918,0.11622485101013086,0.0,-0.009233470491533398,0.025669035571085196,0.006249942784993684
residual_sugar,free_sulfur_dioxide,0.008366821681544918,0.06563419638372961,0.0,0.003626714588550174,0.011928689820107476,0.011128612126875081
residual_sugar,total_sulfur_dioxide,0.008366821681544918,0.04131547388251928,0.0,-0.006251521875805102,0.0021840928798951666,0.004644608805790512
residual_sugar,density,0.008366821681544918,0.18163904904166822,0.0,-0.07009332753010167,0.11906475019290519,0.014928613774145753
residual_sugar,pH,0.008366821681544918,0.0032444625263335974,0.0,0.0011186707508130738,-0.000380055184854965,0.008997599485932505
residual_sugar,sulphates,0.008366821681544918,0.03047707267894585,0.0,0.0018927617413726885,-0.000309653526911627,0.019451001911268147
residual_sugar,fixed_acidity,0.03866082229069873,0.0067422395879018025,0.0,-0.0027826071528625745,0.0031154517618896685,0.02417166861276386
residual_sugar,volatile_acidity,0.03866082229069873,0.06220721734679509,0.0,-0.007438866209015726,0.033751633349651186,0.03148058999479226
residual_sugar,citric_acid,0.03866082229069873,0.05846872980125222,0.0,0.0014690372857151424,0.00588916157714724,0.023720162182743174
residual_sugar,chlorides,0.03866082229069873,0.09093692853032835,0.0,-0.015178937302450339,0.02493509958185614,0.014569418065966637
residual_sugar,free_sulfur_dioxide,0.03866082229069873,0.02950618774708538,0.0,-0.008339546327351222,0.010900158597626098,0.013777470584524219
residual_sugar,total_sulfur_dioxide,0.03866082229069873,0.06274832027719097,0.0,-0.0063772094101247475,-0.00015837566265502082,0.009396695340277724
residual_sugar,density,0.03866082229069873,0.13984112498615595,0.0,-0.12302100000864138,0.12588008526931665,0.01045600931025069
residual_sugar,pH,0.03866082229069873,0.004041112823454781,0.0,-0.0013407337456215718,-0.0003455660102066251,0.018687108016315946
residual_sugar,sulphates,0.03866082229069873,0.016905131792129678,0.0,-0.0006453855201292231,-0.0013130071861989286,0.018618708069659744
residual_sugar,fixed_acidity,0.034191630826314386,0.018418182141292767,0.0,0.001878171185097497,-5.87636153390049e-06,0.005612824285623955
residual_sugar,volatile_acidity,0.034191630826314386,0.0798573334437102,0.0,-0.027944330449180082,0.03978159083574261,0.0236367923632609
residual_sugar,citric_acid,0.034191630826314386,0.07479480898338253,0.0,-0.006139481819974705,0.0072705090989875895,0.003537501915306304
residual_sugar,chlorides,0.034191630826314386,0.06469428246392324,0.0,-0.012212182350527862,0.03472648441654763,0.016993420264674795
residual_sugar,free_sulfur_dioxide,0.034191630826314386,0.020795433350849428,0.0,-0.006244873464456178,0.009090797316625297,0.010514380737625633
residual_sugar,total_sulfur_dioxide,0.034191630826314386,0.028818083739021547,0.0,-0.0006754059903874532,0.0012128635765144627,0.014337096568899189
residual_sugar,density,0.034191630826314386,0.10477733026979108,0.0,-0.08197007996072726,0.13181785028736198,0.021933281798843254
residual_sugar,pH,0.034191630826314386,-0.0020440907255485233,0.0,-0.0015601908101566166,0.00019599099491419,0.008760597892719255
residual_sugar,sulphates,0.034191630826314386,0.023306881655215925,0.0,0.0022130962129699684,0.0022476677243872833,0.019447364081463102
