feature1,feature2,v1,v2,vC,main_effect_cross_predictability,main_effect_cov,pure_interactions
citric_acid,volatile_acidity,0.06446921681800051,0.08387704473164063,0.0,-0.011931052886012983,-0.02891375628540944,0.012692115985458515
citric_acid,residual_sugar,0.06446921681800051,0.023278480986564983,0.0,-0.006006166541950593,0.0046311738832987915,-0.0003635315534133046
citric_acid,chlorides,0.06446921681800051,0.12327676042242805,0.0,-0.014971092132564246,-0.02361132013744191,0.013855877502460898
citric_acid,free_sulfur_dioxide,0.06446921681800051,0.05488498057987858,0.0,-0.010868695672003584,-0.012612249677888732,0.009773288041879605
citric_acid,total_sulfur_dioxide,0.06446921681800051,0.06104929258170005,0.0,-0.0204559863454253,0.002134198453015802,0.013903113768306843
citric_acid,density,0.06446921681800051,0.10138609006806819,0.0,-0.006989181774434007,-0.029817361870156028,0.012457734257368444
citric_acid,pH,0.06446921681800051,-0.0034627361380738767,0.0,-0.012382758455121825,0.014078361800209441,0.013962115459419926
citric_acid,sulphates,0.06446921681800051,0.03227683232814728,0.0,-0.006337286510938296,0.0004900307420040737,0.011062205978578387
citric_acid,fixed_acidity,0.0804753168043826,0.009930955738447739,0.0,0.0008987444563835837,0.00416932356631504,0.01106348776709227
citric_acid,volatile_acidity,0.0804753168043826,0.08975581397047015,0.0,-0.03155490529334314,-0.018749945043716257,0.010270617130535795
citric_acid,residual_sugar,0.0804753168043826,0.024474785991450965,0.0,-0.0038416218786365385,0.006791038557135549,0.014958086503842545
citric_acid,chlorides,0.0804753168043826,0.03666562669679541,0.0,-0.0033399758966723065,-0.02764922093728759,0.024531350521791655
citric_acid,free_sulfur_dioxide,0.0804753168043826,0.020302775018170998,0.0,-0.0034476372108461985,-0.009321785310643139,0.006174358702920846
citric_acid,total_sulfur_dioxide,0.0804753168043826,0.036808385108899326,0.0,-0.00397535605171367,0.002895894421101599,0.010774428054987073
citric_acid,density,0.0804753168043826,0.08015416426862565,0.0,-0.013629077003163313,-0.02652248400975089,0.011471635689925713
citric_acid,pH,0.0804753168043826,0.0013040906234538015,0.0,-0.007614497394707416,0.011695033055674235,0.016241647237577626
citric_acid,sulphates,0.0804753168043826,0.016762903386202156,0.0,0.0012539325509647414,0.003007778592394886,0.009612369899545165
